f Amp Fase
5806540654.065407 -5.959499502416153 -47.4842760334
5806560656.065606 -5.954893089992092 -48.1239012707
5806580658.065806 -5.955481388080282 -48.4605900681
5806600660.066007 -5.953503851840526 -48.9606222876
5806620662.066207 -5.9544481373994085 -49.5066507259
5806640664.066406 -5.950413466383338 -49.9213228211
5806660666.0666065 -5.948218757274104 -50.3952622346
5806680668.066807 -5.95615176354297 -50.9623996782
5806700670.067007 -5.944294923452242 -51.5151290796
5806720672.067206 -5.947287071244297 -51.935613202
5806740674.067407 -5.95709092864687 -52.5028676996
5806760676.067607 -5.949943227301842 -52.9032455587
5806780678.067807 -5.947743874773495 -53.3682661458
5806800680.0680065 -5.951200681912989 -53.9439494738
5806820682.068207 -5.9574627852321305 -54.41374717
5806840684.068407 -5.955056303288455 -54.8715641326
5806860686.068607 -5.9547949206643205 -55.3789671532
5806880688.068807 -5.953681148310189 -55.8582188993
5806900690.069007 -5.943317150548669 -56.3936068233
5806920692.069207 -5.950501769267962 -56.9147049055
5806940694.0694065 -5.947649290570175 -57.4115449997
5806960696.069607 -5.942211445332978 -57.8189060172
5806980698.069807 -5.944929330977111 -58.2568808495
5807000700.070007 -5.945386658767557 -58.8317110275
5807020702.070207 -5.951994501498785 -59.3869733735
5807040704.070407 -5.9548405306999905 -59.8738681345
5807060706.070607 -5.942244715952193 -60.3830016938
5807080708.070807 -5.94928634856196 -60.7180845042
5807100710.071007 -5.947274840624165 -61.2635705197
5807120712.071207 -5.95690003965289 -61.7751284051
5807140714.071407 -5.945004503236136 -62.2924046419
5807160716.071608 -5.9487770636642985 -62.7475071402
5807180718.071807 -5.9471987605412515 -63.28881131
5807200720.072007 -5.954747693613931 -63.6343112023
5807220722.072207 -5.9487220008518795 -64.1834967884
5807240724.072407 -5.941640274642591 -64.6939793528
5807260726.072607 -5.949204883459585 -65.1822057769
5807280728.072807 -5.950185964978379 -65.6995717976
5807300730.073008 -5.94482455646281 -66.2190147591
5807320732.073207 -5.951247286131799 -66.5847415051
5807340734.073407 -5.945747590300043 -67.1515741802
5807360736.073607 -5.946436752967884 -67.6307035007
5807380738.073808 -5.944157787452341 -68.0773681047
5807400740.074007 -5.944655095160025 -68.6970734764
5807420742.074207 -5.94078242612614 -69.1291811147
5807440744.074408 -5.946054877064704 -69.6500061706
5807460746.074608 -5.944596027696708 -70.0801251155
5807480748.074807 -5.944226141079668 -70.6598960956
5807500750.075007 -5.937334438495684 -71.0003645217
5807520752.075208 -5.945914763897165 -71.5807165507
5807540754.075408 -5.9460560671866975 -71.9860120941
5807560756.075607 -5.944616600592072 -72.5547776043
5807580758.075808 -5.950278500564404 -73.0193407661
5807600760.076008 -5.941622397284462 -73.5412481269
5807620762.076207 -5.946972800971457 -73.9833331737
5807640764.076407 -5.948678494331042 -74.573765478
5807660766.076608 -5.948765322724292 -75.0609766546
5807680768.076808 -5.947207917807553 -75.5751876575
5807700770.077007 -5.943014705674885 -75.9385101049
5807720772.077208 -5.952188867933144 -76.47584083
5807740774.077408 -5.941309418005374 -76.9574709991
5807760776.077608 -5.937529647353062 -77.4944760135
5807780778.077807 -5.945590332428342 -77.9870567476
5807800780.078008 -5.947229171415395 -78.5018429472
5807820782.078208 -5.946902169114533 -78.9518802113
5807840784.078408 -5.94089596700928 -79.434555842
5807860786.078608 -5.939968718944083 -79.9831762601
5807880788.078808 -5.943713669056718 -80.4153667424
5807900790.079008 -5.9440134596188035 -80.974608812
5807920792.079208 -5.943738429469322 -81.4827358461
5807940794.079408 -5.942835351695724 -82.0062547837
5807960796.079608 -5.947827700676402 -82.4000008429
5807980798.079808 -5.940045890247138 -82.8666526308
5808000800.080008 -5.952031269866829 -83.389281417
5808020802.080208 -5.947254945506929 -83.870025398
5808040804.080408 -5.943600934092528 -84.4143083688
5808060806.080608 -5.944397272823908 -84.8706588009
5808080808.080808 -5.944218523007048 -85.3697332364
5808100810.081008 -5.944775437606147 -85.724385356
5808120812.081208 -5.945245382463309 -86.314528473
5808140814.0814085 -5.9408125825252736 -86.8451658385
5808160816.081608 -5.947416825859685 -87.2792447076
5808180818.081808 -5.933517279337794 -87.7616689835
5808200820.082008 -5.943906365218568 -88.2872370289
5808220822.082209 -5.943010930820831 -88.8120417941
5808240824.082408 -5.94323172575319 -89.3370296759
5808260826.082608 -5.94194918994833 -89.7823668147
5808280828.0828085 -5.942857677622612 -90.2904734097
5808300830.083009 -5.946634386823081 -90.8739882336
5808320832.083208 -5.94110270259711 -91.2708935484
5808340834.083408 -5.949770430238984 -91.8263574485
5808360836.083609 -5.948671870085402 -92.1899205191
5808380838.083808 -5.943813903348883 -92.7737619104
5808400840.084008 -5.935932801496886 -93.1448814674
5808420842.0842085 -5.933097099324458 -93.690321892
5808440844.084409 -5.943606009006293 -94.2431008361
5808460846.084608 -5.950510540996527 -94.670610503
5808480848.084808 -5.9435163021895505 -95.1964397089
5808500850.085009 -5.940933857696428 -95.5829327063
5808520852.085209 -5.942080742839526 -96.2207696484
5808540854.085408 -5.94353073768045 -96.7023130879
5808560856.0856085 -5.938762266573862 -97.1184874328
5808580858.085809 -5.941847159452879 -97.5933037521
5808600860.086009 -5.941300507656727 -98.2017435081
5808620862.086208 -5.9346147628684145 -98.638236853
5808640864.086409 -5.94597284831443 -99.1028751791
5808660866.086609 -5.945507172984713 -99.5070497718
5808680868.086808 -5.941453896538485 -100.109008212
5808700870.087008 -5.936519638904706 -100.534860536
5808720872.087209 -5.94376304379188 -101.160588942
5808740874.087409 -5.947295475047877 -101.645464042
5808760876.087608 -5.941573468839905 -102.086239683
5808780878.087809 -5.942216545989264 -102.51869342
5808800880.088009 -5.938845978058428 -103.057252441
5808820882.088209 -5.930252307474061 -103.613030325
5808840884.088408 -5.948761218322074 -103.968660307
5808860886.088609 -5.938277042706256 -104.599873761
5808880888.088809 -5.938283852833541 -105.045886307
5808900890.089009 -5.937831700348411 -105.606019117
5808920892.089209 -5.932220090056929 -105.937844687
5808940894.089409 -5.93802791177719 -106.527381422
5808960896.089609 -5.937793577294689 -106.88092373
5808980898.089809 -5.935151651395048 -107.43921504
5809000900.090009 -5.936394115202862 -107.974316213
5809020902.090209 -5.9414988973733465 -108.553276949
5809040904.090409 -5.943166080427256 -108.955636199
5809060906.090609 -5.93594590388105 -109.356413732
5809080908.090809 -5.9320138131174325 -109.922579802
5809100910.091009 -5.937686974623686 -110.352597351
5809120912.091209 -5.948841420635528 -111.035816306
5809140914.091409 -5.9487360501883675 -111.397760459
5809160916.091609 -5.937132964863335 -111.946413032
5809180918.091809 -5.9362256568754015 -112.393897079
5809200920.09201 -5.935608393134768 -112.87316047
5809220922.092209 -5.941819248813954 -113.296436582
5809240924.092409 -5.937757650636565 -113.946123432
5809260926.092609 -5.938325051004025 -114.407721477
5809280928.09281 -5.940831844348647 -114.908269192
5809300930.093009 -5.938564583068722 -115.360681042
5809320932.093209 -5.938407040672466 -115.792473503
5809340934.09341 -5.934294162305225 -116.309029838
5809360936.09361 -5.932450952570434 -116.841225449
5809380938.093809 -5.935665833735575 -117.34961794
5809400940.094009 -5.936613884992906 -117.843268469
5809420942.09421 -5.944431662148128 -118.361526074
5809440944.094409 -5.941288401908934 -118.83116312
5809460946.094609 -5.935823013449079 -119.215777523
5809480948.09481 -5.942037552766267 -119.7399312
5809500950.09501 -5.939648919929697 -120.266975613
5809520952.095209 -5.941558953435049 -120.820876965
5809540954.095409 -5.934113011204661 -121.195721803
5809560956.09561 -5.935111829908176 -121.731799379
5809580958.09581 -5.944326074967905 -122.233145223
5809600960.096009 -5.9394520570122324 -122.701809986
5809620962.09621 -5.93977940621102 -123.283609025
5809640964.09641 -5.941069965811496 -123.836326834
5809660966.09661 -5.946429596091307 -124.240818559
5809680968.096809 -5.937497579174983 -124.708332942
5809700970.09701 -5.937338212321589 -125.173836121
5809720972.09721 -5.931247952205405 -125.725622912
5809740974.09741 -5.935210437056733 -126.141667207
