f Amp Fase
10194019401.940193 -17.729594512982928 -70.4324860765
10194519451.945194 -17.62975281180709 -82.7054324144
10195019501.950195 -17.52429000471803 -94.9281592258
10195519551.955196 -17.42362373981408 -107.230184655
10196019601.960196 -17.327707230198783 -119.53189763
10196519651.965197 -17.236719852036703 -131.801593437
10197019701.970198 -17.147017358953445 -144.017581179
10197519751.975197 -17.053782074785538 -156.245357351
10198019801.980198 -16.9615661069943 -168.465802235
10198519851.985199 -16.866864596752084 179.292057544
10199019901.990198 -16.76670572360799 166.990428133
10199519951.9952 -16.68187401389892 154.650574905
10200020002.0002 -16.58108921670026 142.316548274
10200520052.005201 -16.489285806997973 129.915272056
10201020102.0102 -16.389605830358665 117.529428006
10201520152.015202 -16.29645643262866 105.057187936
10202020202.020203 -16.207127425257486 92.5317579558
10202520252.025202 -16.111494192166088 79.973341463
10203020302.030203 -16.027740390182352 67.3974668983
10203520352.035204 -15.935273223253777 54.8169225496
10204020402.040203 -15.847618963012671 42.2007139968
10204520452.045204 -15.762888367900409 29.5409730628
10205020502.050205 -15.682383426782568 16.9076341547
10205520552.055206 -15.60502539118065 4.1748896504
10206020602.060205 -15.524750772409837 -8.50254985413
10206520652.065207 -15.460143178082514 -21.1733809755
10207020702.070208 -15.385513999556386 -33.8282872446
10207520752.075207 -15.316525464313992 -46.4612297502
10208020802.080208 -15.254529737864036 -59.0851351836
10208520852.085209 -15.179015035943237 -71.7047825454
10209020902.09021 -15.111550450340536 -84.3556223157
10209520952.09521 -15.035522265848979 -97.0338118626
10210021002.10021 -14.970562363578178 -109.688873844
10210521052.105211 -14.892722771677091 -122.437881154
10211021102.11021 -14.818216830793427 -135.170210235
10211521152.115211 -14.755590953517734 -147.940289361
10212021202.120213 -14.678585142978953 -160.749244525
10212521252.125212 -14.610684667446618 -173.563315348
10213021302.130213 -14.541815180175718 173.596466932
10213521352.135214 -14.478581946699824 160.795914073
10214021402.140215 -14.411946694412745 147.995055071
10214521452.145214 -14.335901346329308 135.133874368
10215021502.150215 -14.272750865277398 122.229993184
10215521552.155216 -14.202087307566396 109.248943181
10216021602.160215 -14.138568954278517 96.2503133594
10216521652.165216 -14.081916662996179 83.1926266484
10217021702.170218 -14.017814209096828 70.1074395699
10217521752.175217 -13.961833646740743 57.0659581301
10218021802.180218 -13.905895017770028 43.9668257693
10218521852.185219 -13.852709428138008 30.8829531699
10219021902.19022 -13.793558075655545 17.7336648018
10219521952.195219 -13.739674662055739 4.63494174703
10220022002.20022 -13.684891947355666 -8.57311371375
10220522052.205221 -13.620979462318584 -21.8811124807
10221022102.21022 -13.569579582298651 -35.1705986402
10221522152.215221 -13.515291557335127 -48.6320452677
10222022202.220222 -13.465939471463829 -62.1035157596
10222522252.225222 -13.420862551139582 -75.7571670825
10223022302.230223 -13.381261465155346 -89.3221269939
10223522352.235224 -13.357235514566296 -102.956566877
10224022402.240225 -13.323215864907517 -116.780062427
10224522452.245224 -13.313758623631692 -130.534538976
10225022502.250225 -13.31409467905447 -144.292564896
10225522552.255226 -13.310865383578891 -158.225762272
