Freq [GHz];S11;Z
9.3335;-0.000238119;5.00E+01
9.334;-0.000238126;5.00E+01
9.3345;-0.000238133;5.00E+01
9.335;-0.000238141;5.00E+01
9.3355;-0.000238148;5.00E+01
9.336;-0.000238155;5.00E+01
9.3365;-0.000238162;5.00E+01
9.337;-0.00023817;5.00E+01
9.3375;-0.000238177;5.00E+01
9.338;-0.000238184;5.00E+01
9.3385;-0.000238191;5.00E+01
9.339;-0.000238198;5.00E+01
9.3395;-0.000238206;5.00E+01
9.34;-0.000238213;5.00E+01
9.3405;-0.00023822;5.00E+01
9.341;-0.000238227;5.00E+01
9.3415;-0.000238234;5.00E+01
9.342;-0.000238241;5.00E+01
9.3425;-0.000238249;5.00E+01
9.343;-0.000238256;5.00E+01
9.3435;-0.000238263;5.00E+01
9.344;-0.00023827;5.00E+01
9.3445;-0.000238277;5.00E+01
9.345;-0.000238284;5.00E+01
9.3455;-0.000238291;5.00E+01
9.346;-0.000238299;5.00E+01
9.3465;-0.000238306;5.00E+01
9.347;-0.000238313;5.00E+01
9.3475;-0.00023832;5.00E+01
9.348;-0.000238327;5.00E+01
9.3485;-0.000238334;5.00E+01
9.349;-0.000238341;5.00E+01
9.3495;-0.000238348;5.00E+01
9.35;-0.000238355;5.00E+01
9.3505;-0.000238362;5.00E+01
9.351;-0.000238369;5.00E+01
9.3515;-0.000238376;5.00E+01
9.352;-0.000238383;5.00E+01
9.3525;-0.00023839;5.00E+01
9.353;-0.000238397;5.00E+01
9.3535;-0.000238404;5.00E+01
9.354;-0.000238412;5.00E+01
9.3545;-0.000238419;5.00E+01
9.355;-0.000238426;5.00E+01
9.3555;-0.000238433;5.00E+01
9.356;-0.000238439;5.00E+01
9.3565;-0.000238446;5.00E+01
9.357;-0.000238453;5.00E+01
9.3575;-0.00023846;5.00E+01
9.358;-0.000238467;5.00E+01
9.3585;-0.000238474;5.00E+01
9.359;-0.000238481;5.00E+01
9.3595;-0.000238488;5.00E+01
9.36;-0.000238495;5.00E+01
9.3605;-0.000238502;5.00E+01
9.361;-0.000238509;5.00E+01
9.3615;-0.000238516;5.00E+01
9.362;-0.000238523;5.00E+01
9.3625;-0.00023853;5.00E+01
9.363;-0.000238537;5.00E+01
9.3635;-0.000238543;5.00E+01
9.364;-0.00023855;5.00E+01
9.3645;-0.000238557;5.00E+01
9.365;-0.000238564;5.00E+01
9.3655;-0.000238571;5.00E+01
9.366;-0.000238578;5.00E+01
9.3665;-0.000238585;5.00E+01
9.367;-0.000238591;5.00E+01
9.3675;-0.000238598;5.00E+01
9.368;-0.000238605;5.00E+01
9.3685;-0.000238612;5.00E+01
9.369;-0.000238619;5.00E+01
9.3695;-0.000238625;5.00E+01
9.37;-0.000238632;5.00E+01
9.3705;-0.000238639;5.00E+01
9.371;-0.000238646;5.00E+01
9.3715;-0.000238652;5.00E+01
9.372;-0.000238659;5.00E+01
9.3725;-0.000238666;5.00E+01
9.373;-0.000238673;5.00E+01
9.3735;-0.000238679;5.00E+01
9.374;-0.000238686;5.00E+01
9.3745;-0.000238693;5.00E+01
9.375;-0.000238699;5.00E+01
9.3755;-0.000238706;5.00E+01
9.376;-0.000238713;5.00E+01
9.3765;-0.000238719;5.00E+01
9.377;-0.000238726;5.00E+01
9.3775;-0.000238733;5.00E+01
9.378;-0.000238739;5.00E+01
9.3785;-0.000238746;5.00E+01
9.379;-0.000238753;5.00E+01
9.3795;-0.000238759;5.00E+01
9.38;-0.000238766;5.00E+01
9.3805;-0.000238773;5.00E+01
9.381;-0.000238779;5.00E+01
9.3815;-0.000238786;5.00E+01
9.382;-0.000238792;5.00E+01
9.3825;-0.000238799;5.00E+01
9.383;-0.000238805;5.00E+01
9.3835;-0.000238812;5.00E+01
9.384;-0.000238819;5.00E+01
9.3845;-0.000238825;5.00E+01
9.385;-0.000238832;5.00E+01
9.3855;-0.000238838;5.00E+01
9.386;-0.000238845;5.00E+01
9.3865;-0.000238851;5.00E+01
9.387;-0.000238858;5.00E+01
9.3875;-0.000238864;5.00E+01
9.388;-0.000238871;5.00E+01
9.3885;-0.000238877;5.00E+01
9.389;-0.000238883;5.00E+01
9.3895;-0.00023889;5.00E+01
9.39;-0.000238896;5.00E+01
9.3905;-0.000238903;5.00E+01
9.391;-0.000238909;5.00E+01
9.3915;-0.000238916;5.00E+01
9.392;-0.000238922;5.00E+01
9.3925;-0.000238928;5.00E+01
9.393;-0.000238935;5.00E+01
9.3935;-0.000238941;5.00E+01
9.394;-0.000238947;5.00E+01
9.3945;-0.000238954;5.00E+01
9.395;-0.00023896;5.00E+01
9.3955;-0.000238966;5.00E+01
9.396;-0.000238973;5.00E+01
9.3965;-0.000238979;5.00E+01
9.397;-0.000238985;5.00E+01
9.3975;-0.000238992;5.00E+01
9.398;-0.000238998;5.00E+01
9.3985;-0.000239004;5.00E+01
9.399;-0.00023901;5.00E+01
9.3995;-0.000239017;5.00E+01
9.4;-0.000239023;5.00E+01
9.4005;-0.000239029;5.00E+01
9.401;-0.000239035;5.00E+01
9.4015;-0.000239042;5.00E+01
9.402;-0.000239048;5.00E+01
9.4025;-0.000239054;5.00E+01
9.403;-0.00023906;5.00E+01
9.4035;-0.000239066;5.00E+01
9.404;-0.000239072;5.00E+01
9.4045;-0.000239079;5.00E+01
9.405;-0.000239085;5.00E+01
9.4055;-0.000239091;5.00E+01
9.406;-0.000239097;5.00E+01
9.4065;-0.000239103;5.00E+01
9.407;-0.000239109;5.00E+01
9.4075;-0.000239115;5.00E+01
9.408;-0.000239121;5.00E+01
9.4085;-0.000239127;5.00E+01
9.409;-0.000239133;5.00E+01
9.4095;-0.000239139;5.00E+01
9.41;-0.000239145;5.00E+01
9.4105;-0.000239151;5.00E+01
9.411;-0.000239158;5.00E+01
9.4115;-0.000239164;5.00E+01
9.412;-0.000239169;5.00E+01
9.4125;-0.000239175;5.00E+01
9.413;-0.000239181;5.00E+01
9.4135;-0.000239187;5.00E+01
9.414;-0.000239193;5.00E+01
9.4145;-0.000239199;5.00E+01
9.415;-0.000239205;5.00E+01
9.4155;-0.000239211;5.00E+01
9.416;-0.000239217;5.00E+01
9.4165;-0.000239223;5.00E+01
9.417;-0.000239229;5.00E+01
9.4175;-0.000239235;5.00E+01
9.418;-0.00023924;5.00E+01
9.4185;-0.000239246;5.00E+01
9.419;-0.000239252;5.00E+01
9.4195;-0.000239258;5.00E+01
9.42;-0.000239264;5.00E+01
9.4205;-0.00023927;5.00E+01
9.421;-0.000239275;5.00E+01
9.4215;-0.000239281;5.00E+01
9.422;-0.000239287;5.00E+01
9.4225;-0.000239293;5.00E+01
9.423;-0.000239298;5.00E+01
9.4235;-0.000239304;5.00E+01
9.424;-0.00023931;5.00E+01
9.4245;-0.000239315;5.00E+01
9.425;-0.000239321;5.00E+01
9.4255;-0.000239327;5.00E+01
9.426;-0.000239332;5.00E+01
9.4265;-0.000239338;5.00E+01
9.427;-0.000239344;5.00E+01
9.4275;-0.000239349;5.00E+01
9.428;-0.000239355;5.00E+01
9.4285;-0.000239361;5.00E+01
9.429;-0.000239366;5.00E+01
9.4295;-0.000239372;5.00E+01
9.43;-0.000239377;5.00E+01
9.4305;-0.000239383;5.00E+01
9.431;-0.000239389;5.00E+01
9.4315;-0.000239394;5.00E+01
9.432;-0.0002394;5.00E+01
9.4325;-0.000239405;5.00E+01
9.433;-0.000239411;5.00E+01
9.4335;-0.000239416;5.00E+01
9.434;-0.000239422;5.00E+01
9.4345;-0.000239427;5.00E+01
9.435;-0.000239432;5.00E+01
9.4355;-0.000239438;5.00E+01
9.436;-0.000239443;5.00E+01
9.4365;-0.000239449;5.00E+01
9.437;-0.000239454;5.00E+01
9.4375;-0.000239459;5.00E+01
9.438;-0.000239465;5.00E+01
9.4385;-0.00023947;5.00E+01
9.439;-0.000239476;5.00E+01
9.4395;-0.000239481;5.00E+01
9.44;-0.000239486;5.00E+01
9.4405;-0.000239492;5.00E+01
9.441;-0.000239497;5.00E+01
9.4415;-0.000239502;5.00E+01
9.442;-0.000239507;5.00E+01
9.4425;-0.000239513;5.00E+01
9.443;-0.000239518;5.00E+01
9.4435;-0.000239523;5.00E+01
9.444;-0.000239528;5.00E+01
9.4445;-0.000239534;5.00E+01
9.445;-0.000239539;5.00E+01
9.4455;-0.000239544;5.00E+01
9.446;-0.000239549;5.00E+01
9.4465;-0.000239554;5.00E+01
9.447;-0.000239559;5.00E+01
9.4475;-0.000239564;5.00E+01
9.448;-0.00023957;5.00E+01
9.4485;-0.000239575;5.00E+01
9.449;-0.00023958;5.00E+01
9.4495;-0.000239585;5.00E+01
9.45;-0.00023959;5.00E+01
9.4505;-0.000239595;5.00E+01
9.451;-0.0002396;5.00E+01
9.4515;-0.000239605;5.00E+01
9.452;-0.00023961;5.00E+01
9.4525;-0.000239615;5.00E+01
9.453;-0.00023962;5.00E+01
9.4535;-0.000239625;5.00E+01
9.454;-0.00023963;5.00E+01
9.4545;-0.000239635;5.00E+01
9.455;-0.00023964;5.00E+01
9.4555;-0.000239645;5.00E+01
9.456;-0.00023965;5.00E+01
9.4565;-0.000239654;5.00E+01
9.457;-0.000239659;5.00E+01
9.4575;-0.000239664;5.00E+01
9.458;-0.000239669;5.00E+01
9.4585;-0.000239674;5.00E+01
9.459;-0.000239679;5.00E+01
9.4595;-0.000239683;5.00E+01
9.46;-0.000239688;5.00E+01
9.4605;-0.000239693;5.00E+01
9.461;-0.000239698;5.00E+01
9.4615;-0.000239702;5.00E+01
9.462;-0.000239707;5.00E+01
9.4625;-0.000239712;5.00E+01
9.463;-0.000239717;5.00E+01
9.4635;-0.000239721;5.00E+01
9.464;-0.000239726;5.00E+01
9.4645;-0.000239731;5.00E+01
9.465;-0.000239735;5.00E+01
9.4655;-0.00023974;5.00E+01
9.466;-0.000239744;5.00E+01
9.4665;-0.000239749;5.00E+01
9.467;-0.000239754;5.00E+01
9.4675;-0.000239758;5.00E+01
9.468;-0.000239763;5.00E+01
9.4685;-0.000239767;5.00E+01
9.469;-0.000239772;5.00E+01
9.4695;-0.000239776;5.00E+01
9.47;-0.000239781;5.00E+01
9.4705;-0.000239785;5.00E+01
9.471;-0.00023979;5.00E+01
9.4715;-0.000239794;5.00E+01
9.472;-0.000239799;5.00E+01
9.4725;-0.000239803;5.00E+01
9.473;-0.000239807;5.00E+01
9.4735;-0.000239812;5.00E+01
9.474;-0.000239816;5.00E+01
9.4745;-0.000239821;5.00E+01
9.475;-0.000239825;5.00E+01
9.4755;-0.000239829;5.00E+01
9.476;-0.000239834;5.00E+01
9.4765;-0.000239838;5.00E+01
9.477;-0.000239842;5.00E+01
9.4775;-0.000239846;5.00E+01
9.478;-0.000239851;5.00E+01
9.4785;-0.000239855;5.00E+01
9.479;-0.000239859;5.00E+01
9.4795;-0.000239863;5.00E+01
9.48;-0.000239868;5.00E+01
9.4805;-0.000239872;5.00E+01
9.481;-0.000239876;5.00E+01
9.4815;-0.00023988;5.00E+01
9.482;-0.000239884;5.00E+01
9.4825;-0.000239888;5.00E+01
9.483;-0.000239892;5.00E+01
9.4835;-0.000239896;5.00E+01
9.484;-0.000239901;5.00E+01
9.4845;-0.000239905;5.00E+01
9.485;-0.000239909;5.00E+01
9.4855;-0.000239913;5.00E+01
9.486;-0.000239917;5.00E+01
9.4865;-0.000239921;5.00E+01
9.487;-0.000239925;5.00E+01
9.4875;-0.000239929;5.00E+01
9.488;-0.000239933;5.00E+01
9.4885;-0.000239936;5.00E+01
9.489;-0.00023994;5.00E+01
9.4895;-0.000239944;5.00E+01
9.49;-0.000239948;5.00E+01
9.4905;-0.000239952;5.00E+01
9.491;-0.000239956;5.00E+01
9.4915;-0.00023996;5.00E+01
9.492;-0.000239963;5.00E+01
9.4925;-0.000239967;5.00E+01
9.493;-0.000239971;5.00E+01
9.4935;-0.000239975;5.00E+01
9.494;-0.000239979;5.00E+01
9.4945;-0.000239982;5.00E+01
9.495;-0.000239986;5.00E+01
9.4955;-0.00023999;5.00E+01
9.496;-0.000239993;5.00E+01
9.4965;-0.000239997;5.00E+01
9.497;-0.000240001;5.00E+01
9.4975;-0.000240004;5.00E+01
9.498;-0.000240008;5.00E+01
9.4985;-0.000240012;5.00E+01
9.499;-0.000240015;5.00E+01
9.4995;-0.000240019;5.00E+01
9.5;-0.000240022;5.00E+01
9.5005;-0.000240026;5.00E+01
9.501;-0.000240029;5.00E+01
9.5015;-0.000240033;5.00E+01
9.502;-0.000240036;5.00E+01
9.5025;-0.00024004;5.00E+01
9.503;-0.000240043;5.00E+01
9.5035;-0.000240047;5.00E+01
9.504;-0.00024005;5.00E+01
9.5045;-0.000240054;5.00E+01
9.505;-0.000240057;5.00E+01
9.5055;-0.00024006;5.00E+01
9.506;-0.000240064;5.00E+01
9.5065;-0.000240067;5.00E+01
9.507;-0.00024007;5.00E+01
9.5075;-0.000240074;5.00E+01
9.508;-0.000240077;5.00E+01
9.5085;-0.00024008;5.00E+01
9.509;-0.000240083;5.00E+01
9.5095;-0.000240087;5.00E+01
9.51;-0.00024009;5.00E+01
9.5105;-0.000240093;5.00E+01
9.511;-0.000240096;5.00E+01
9.5115;-0.000240099;5.00E+01
9.512;-0.000240102;5.00E+01
9.5125;-0.000240106;5.00E+01
9.513;-0.000240109;5.00E+01
9.5135;-0.000240112;5.00E+01
9.514;-0.000240115;5.00E+01
9.5145;-0.000240118;5.00E+01
9.515;-0.000240121;5.00E+01
9.5155;-0.000240124;5.00E+01
9.516;-0.000240127;5.00E+01
9.5165;-0.00024013;5.00E+01
9.517;-0.000240133;5.00E+01
9.5175;-0.000240136;5.00E+01
9.518;-0.000240139;5.00E+01
9.5185;-0.000240142;5.00E+01
9.519;-0.000240145;5.00E+01
9.5195;-0.000240147;5.00E+01
9.52;-0.00024015;5.00E+01
9.5205;-0.000240153;5.00E+01
9.521;-0.000240156;5.00E+01
9.5215;-0.000240159;5.00E+01
9.522;-0.000240162;5.00E+01
9.5225;-0.000240164;5.00E+01
9.523;-0.000240167;5.00E+01
9.5235;-0.00024017;5.00E+01
9.524;-0.000240173;5.00E+01
9.5245;-0.000240175;5.00E+01
9.525;-0.000240178;5.00E+01
9.5255;-0.000240181;5.00E+01
9.526;-0.000240183;5.00E+01
9.5265;-0.000240186;5.00E+01
9.527;-0.000240188;5.00E+01
9.5275;-0.000240191;5.00E+01
9.528;-0.000240194;5.00E+01
9.5285;-0.000240196;5.00E+01
9.529;-0.000240199;5.00E+01
9.5295;-0.000240201;5.00E+01
9.53;-0.000240204;5.00E+01
9.5305;-0.000240206;5.00E+01
9.531;-0.000240209;5.00E+01
9.5315;-0.000240211;5.00E+01
9.532;-0.000240214;5.00E+01
9.5325;-0.000240216;5.00E+01
9.533;-0.000240218;5.00E+01
9.5335;-0.000240221;5.00E+01
9.534;-0.000240223;5.00E+01
9.5345;-0.000240225;5.00E+01
9.535;-0.000240228;5.00E+01
9.5355;-0.00024023;5.00E+01
9.536;-0.000240232;5.00E+01
9.5365;-0.000240234;5.00E+01
9.537;-0.000240237;5.00E+01
9.5375;-0.000240239;5.00E+01
9.538;-0.000240241;5.00E+01
9.5385;-0.000240243;5.00E+01
9.539;-0.000240245;5.00E+01
9.5395;-0.000240248;5.00E+01
9.54;-0.00024025;5.00E+01
9.5405;-0.000240252;5.00E+01
9.541;-0.000240254;5.00E+01
9.5415;-0.000240256;5.00E+01
9.542;-0.000240258;5.00E+01
9.5425;-0.00024026;5.00E+01
9.543;-0.000240262;5.00E+01
9.5435;-0.000240264;5.00E+01
9.544;-0.000240266;5.00E+01
9.5445;-0.000240268;5.00E+01
9.545;-0.00024027;5.00E+01
9.5455;-0.000240272;5.00E+01
9.546;-0.000240274;5.00E+01
9.5465;-0.000240275;5.00E+01
9.547;-0.000240277;5.00E+01
9.5475;-0.000240279;5.00E+01
9.548;-0.000240281;5.00E+01
9.5485;-0.000240283;5.00E+01
9.549;-0.000240285;5.00E+01
9.5495;-0.000240286;5.00E+01
9.55;-0.000240288;5.00E+01
9.5505;-0.00024029;5.00E+01
9.551;-0.000240291;5.00E+01
9.5515;-0.000240293;5.00E+01
9.552;-0.000240295;5.00E+01
9.5525;-0.000240296;5.00E+01
9.553;-0.000240298;5.00E+01
9.5535;-0.0002403;5.00E+01
9.554;-0.000240301;5.00E+01
9.5545;-0.000240303;5.00E+01
9.555;-0.000240304;5.00E+01
9.5555;-0.000240306;5.00E+01
9.556;-0.000240307;5.00E+01
9.5565;-0.000240309;5.00E+01
9.557;-0.00024031;5.00E+01
9.5575;-0.000240312;5.00E+01
9.558;-0.000240313;5.00E+01
9.5585;-0.000240314;5.00E+01
9.559;-0.000240316;5.00E+01
9.5595;-0.000240317;5.00E+01
9.56;-0.000240318;5.00E+01
9.5605;-0.00024032;5.00E+01
9.561;-0.000240321;5.00E+01
9.5615;-0.000240322;5.00E+01
9.562;-0.000240323;5.00E+01
9.5625;-0.000240325;5.00E+01
9.563;-0.000240326;5.00E+01
9.5635;-0.000240327;5.00E+01
9.564;-0.000240328;5.00E+01
9.5645;-0.000240329;5.00E+01
9.565;-0.000240331;5.00E+01
9.5655;-0.000240332;5.00E+01
9.566;-0.000240333;5.00E+01
9.5665;-0.000240334;5.00E+01
9.567;-0.000240335;5.00E+01
9.5675;-0.000240336;5.00E+01
9.568;-0.000240337;5.00E+01
9.5685;-0.000240338;5.00E+01
9.569;-0.000240339;5.00E+01
9.5695;-0.00024034;5.00E+01
9.57;-0.000240341;5.00E+01
9.5705;-0.000240342;5.00E+01
9.571;-0.000240342;5.00E+01
9.5715;-0.000240343;5.00E+01
9.572;-0.000240344;5.00E+01
9.5725;-0.000240345;5.00E+01
9.573;-0.000240346;5.00E+01
9.5735;-0.000240346;5.00E+01
9.574;-0.000240347;5.00E+01
9.5745;-0.000240348;5.00E+01
9.575;-0.000240349;5.00E+01
9.5755;-0.000240349;5.00E+01
9.576;-0.00024035;5.00E+01
9.5765;-0.000240351;5.00E+01
9.577;-0.000240351;5.00E+01
9.5775;-0.000240352;5.00E+01
9.578;-0.000240352;5.00E+01
9.5785;-0.000240353;5.00E+01
9.579;-0.000240353;5.00E+01
9.5795;-0.000240354;5.00E+01
9.58;-0.000240354;5.00E+01
9.5805;-0.000240355;5.00E+01
9.581;-0.000240355;5.00E+01
9.5815;-0.000240356;5.00E+01
9.582;-0.000240356;5.00E+01
9.5825;-0.000240357;5.00E+01
9.583;-0.000240357;5.00E+01
9.5835;-0.000240357;5.00E+01
9.584;-0.000240358;5.00E+01
9.5845;-0.000240358;5.00E+01
9.585;-0.000240358;5.00E+01
9.5855;-0.000240358;5.00E+01
9.586;-0.000240359;5.00E+01
9.5865;-0.000240359;5.00E+01
9.587;-0.000240359;5.00E+01
9.5875;-0.000240359;5.00E+01
9.588;-0.000240359;5.00E+01
9.5885;-0.000240359;5.00E+01
9.589;-0.00024036;5.00E+01
9.5895;-0.00024036;5.00E+01
9.59;-0.00024036;5.00E+01
9.5905;-0.00024036;5.00E+01
9.591;-0.00024036;5.00E+01
9.5915;-0.00024036;5.00E+01
9.592;-0.00024036;5.00E+01
9.5925;-0.00024036;5.00E+01
9.593;-0.00024036;5.00E+01
9.5935;-0.000240359;5.00E+01
9.594;-0.000240359;5.00E+01
9.5945;-0.000240359;5.00E+01
9.595;-0.000240359;5.00E+01
9.5955;-0.000240359;5.00E+01
9.596;-0.000240359;5.00E+01
9.5965;-0.000240358;5.00E+01
9.597;-0.000240358;5.00E+01
9.5975;-0.000240358;5.00E+01
9.598;-0.000240357;5.00E+01
9.5985;-0.000240357;5.00E+01
9.599;-0.000240357;5.00E+01
9.5995;-0.000240356;5.00E+01
9.6;-0.000240356;5.00E+01
9.6005;-0.000240356;5.00E+01
9.601;-0.000240355;5.00E+01
9.6015;-0.000240355;5.00E+01
9.602;-0.000240354;5.00E+01
9.6025;-0.000240354;5.00E+01
9.603;-0.000240353;5.00E+01
9.6035;-0.000240353;5.00E+01
9.604;-0.000240352;5.00E+01
9.6045;-0.000240351;5.00E+01
9.605;-0.000240351;5.00E+01
9.6055;-0.00024035;5.00E+01
9.606;-0.000240349;5.00E+01
9.6065;-0.000240349;5.00E+01
9.607;-0.000240348;5.00E+01
9.6075;-0.000240347;5.00E+01
9.608;-0.000240347;5.00E+01
9.6085;-0.000240346;5.00E+01
9.609;-0.000240345;5.00E+01
9.6095;-0.000240344;5.00E+01
9.61;-0.000240343;5.00E+01
9.6105;-0.000240342;5.00E+01
9.611;-0.000240341;5.00E+01
9.6115;-0.000240341;5.00E+01
9.612;-0.00024034;5.00E+01
9.6125;-0.000240339;5.00E+01
9.613;-0.000240338;5.00E+01
9.6135;-0.000240337;5.00E+01
9.614;-0.000240336;5.00E+01
9.6145;-0.000240334;5.00E+01
9.615;-0.000240333;5.00E+01
9.6155;-0.000240332;5.00E+01
9.616;-0.000240331;5.00E+01
9.6165;-0.00024033;5.00E+01
9.617;-0.000240329;5.00E+01
9.6175;-0.000240328;5.00E+01
9.618;-0.000240326;5.00E+01
9.6185;-0.000240325;5.00E+01
9.619;-0.000240324;5.00E+01
9.6195;-0.000240322;5.00E+01
9.62;-0.000240321;5.00E+01
9.6205;-0.00024032;5.00E+01
9.621;-0.000240318;5.00E+01
9.6215;-0.000240317;5.00E+01
9.622;-0.000240316;5.00E+01
9.6225;-0.000240314;5.00E+01
9.623;-0.000240313;5.00E+01
9.6235;-0.000240311;5.00E+01
9.624;-0.00024031;5.00E+01
9.6245;-0.000240308;5.00E+01
9.625;-0.000240306;5.00E+01
9.6255;-0.000240305;5.00E+01
9.626;-0.000240303;5.00E+01
9.6265;-0.000240302;5.00E+01
9.627;-0.0002403;5.00E+01
9.6275;-0.000240298;5.00E+01
9.628;-0.000240297;5.00E+01
9.6285;-0.000240295;5.00E+01
9.629;-0.000240293;5.00E+01
9.6295;-0.000240291;5.00E+01
9.63;-0.000240289;5.00E+01
9.6305;-0.000240288;5.00E+01
9.631;-0.000240286;5.00E+01
9.6315;-0.000240284;5.00E+01
9.632;-0.000240282;5.00E+01
9.6325;-0.00024028;5.00E+01
9.633;-0.000240278;5.00E+01
9.6335;-0.000240276;5.00E+01
9.634;-0.000240274;5.00E+01
9.6345;-0.000240272;5.00E+01
9.635;-0.00024027;5.00E+01
9.6355;-0.000240268;5.00E+01
9.636;-0.000240266;5.00E+01
9.6365;-0.000240264;5.00E+01
9.637;-0.000240261;5.00E+01
9.6375;-0.000240259;5.00E+01
9.638;-0.000240257;5.00E+01
9.6385;-0.000240255;5.00E+01
9.639;-0.000240252;5.00E+01
9.6395;-0.00024025;5.00E+01
9.64;-0.000240248;5.00E+01
9.6405;-0.000240246;5.00E+01
9.641;-0.000240243;5.00E+01
9.6415;-0.000240241;5.00E+01
9.642;-0.000240238;5.00E+01
9.6425;-0.000240236;5.00E+01
9.643;-0.000240233;5.00E+01
9.6435;-0.000240231;5.00E+01
9.644;-0.000240228;5.00E+01
9.6445;-0.000240226;5.00E+01
9.645;-0.000240223;5.00E+01
9.6455;-0.000240221;5.00E+01
9.646;-0.000240218;5.00E+01
9.6465;-0.000240215;5.00E+01
9.647;-0.000240213;5.00E+01
9.6475;-0.00024021;5.00E+01
9.648;-0.000240207;5.00E+01
9.6485;-0.000240205;5.00E+01
9.649;-0.000240202;5.00E+01
9.6495;-0.000240199;5.00E+01
9.65;-0.000240196;5.00E+01
9.6505;-0.000240193;5.00E+01
9.651;-0.000240191;5.00E+01
9.6515;-0.000240188;5.00E+01
9.652;-0.000240185;5.00E+01
9.6525;-0.000240182;5.00E+01
9.653;-0.000240179;5.00E+01
9.6535;-0.000240176;5.00E+01
9.654;-0.000240173;5.00E+01
9.6545;-0.00024017;5.00E+01
9.655;-0.000240167;5.00E+01
9.6555;-0.000240163;5.00E+01
9.656;-0.00024016;5.00E+01
9.6565;-0.000240157;5.00E+01
9.657;-0.000240154;5.00E+01
9.6575;-0.000240151;5.00E+01
9.658;-0.000240148;5.00E+01
9.6585;-0.000240144;5.00E+01
9.659;-0.000240141;5.00E+01
9.6595;-0.000240138;5.00E+01
9.66;-0.000240134;5.00E+01
9.6605;-0.000240131;5.00E+01
9.661;-0.000240128;5.00E+01
9.6615;-0.000240124;5.00E+01
9.662;-0.000240121;5.00E+01
9.6625;-0.000240117;5.00E+01
9.663;-0.000240114;5.00E+01
9.6635;-0.00024011;5.00E+01
9.664;-0.000240107;5.00E+01
9.6645;-0.000240103;5.00E+01
9.665;-0.000240099;5.00E+01
9.6655;-0.000240096;5.00E+01
9.666;-0.000240092;5.00E+01
9.6665;-0.000240088;5.00E+01
9.667;-0.000240085;5.00E+01
9.6675;-0.000240081;5.00E+01
9.668;-0.000240077;5.00E+01
9.6685;-0.000240073;5.00E+01
9.669;-0.00024007;5.00E+01
9.6695;-0.000240066;5.00E+01
9.67;-0.000240062;5.00E+01
9.6705;-0.000240058;5.00E+01
9.671;-0.000240054;5.00E+01
9.6715;-0.00024005;5.00E+01
9.672;-0.000240046;5.00E+01
9.6725;-0.000240042;5.00E+01
9.673;-0.000240038;5.00E+01
9.6735;-0.000240034;5.00E+01
9.674;-0.00024003;5.00E+01
9.6745;-0.000240026;5.00E+01
9.675;-0.000240022;5.00E+01
9.6755;-0.000240018;5.00E+01
9.676;-0.000240013;5.00E+01
9.6765;-0.000240009;5.00E+01
9.677;-0.000240005;5.00E+01
9.6775;-0.000240001;5.00E+01
9.678;-0.000239996;5.00E+01
9.6785;-0.000239992;5.00E+01
9.679;-0.000239988;5.00E+01
9.6795;-0.000239983;5.00E+01
9.68;-0.000239979;5.00E+01
9.6805;-0.000239974;5.00E+01
9.681;-0.00023997;5.00E+01
9.6815;-0.000239965;5.00E+01
9.682;-0.000239961;5.00E+01
9.6825;-0.000239956;5.00E+01
9.683;-0.000239952;5.00E+01
9.6835;-0.000239947;5.00E+01
9.684;-0.000239942;5.00E+01
9.6845;-0.000239938;5.00E+01
9.685;-0.000239933;5.00E+01
9.6855;-0.000239928;5.00E+01
9.686;-0.000239924;5.00E+01
9.6865;-0.000239919;5.00E+01
9.687;-0.000239914;5.00E+01
9.6875;-0.000239909;5.00E+01
9.688;-0.000239904;5.00E+01
9.6885;-0.000239899;5.00E+01
9.689;-0.000239894;5.00E+01
9.6895;-0.00023989;5.00E+01
9.69;-0.000239885;5.00E+01
9.6905;-0.00023988;5.00E+01
9.691;-0.000239874;5.00E+01
9.6915;-0.000239869;5.00E+01
9.692;-0.000239864;5.00E+01
9.6925;-0.000239859;5.00E+01
9.693;-0.000239854;5.00E+01
9.6935;-0.000239849;5.00E+01
9.694;-0.000239844;5.00E+01
9.6945;-0.000239838;5.00E+01
9.695;-0.000239833;5.00E+01
9.6955;-0.000239828;5.00E+01
9.696;-0.000239823;5.00E+01
9.6965;-0.000239817;5.00E+01
9.697;-0.000239812;5.00E+01
9.6975;-0.000239807;5.00E+01
9.698;-0.000239801;5.00E+01
9.6985;-0.000239796;5.00E+01
9.699;-0.00023979;5.00E+01
9.6995;-0.000239785;5.00E+01
9.7;-0.000239779;5.00E+01
9.7005;-0.000239774;5.00E+01
9.701;-0.000239768;5.00E+01
9.7015;-0.000239762;5.00E+01
9.702;-0.000239757;5.00E+01
9.7025;-0.000239751;5.00E+01
9.703;-0.000239745;5.00E+01
9.7035;-0.00023974;5.00E+01
9.704;-0.000239734;5.00E+01
9.7045;-0.000239728;5.00E+01
9.705;-0.000239722;5.00E+01
9.7055;-0.000239716;5.00E+01
9.706;-0.00023971;5.00E+01
9.7065;-0.000239704;5.00E+01
9.707;-0.000239698;5.00E+01
9.7075;-0.000239693;5.00E+01
9.708;-0.000239687;5.00E+01
9.7085;-0.00023968;5.00E+01
9.709;-0.000239674;5.00E+01
9.7095;-0.000239668;5.00E+01
9.71;-0.000239662;5.00E+01
9.7105;-0.000239656;5.00E+01
9.711;-0.00023965;5.00E+01
